chrom	chrompos	abspos	bincount	ratio
chr17	2913588	2503085452	0	0.0
chr17	3236478	2503408342	0	0.0
chr17	3522659	2503694523	0	0.0
chr17	3802957	2503974821	0	0.0
chr17	4080289	2504252153	0	0.0
chr17	4358018	2504529882	0	0.0
chr17	4637346	2504809210	0	0.0
chr17	4916301	2505088165	0	0.0
chr17	5196950	2505368814	0	0.0
chr17	5473955	2505645819	0	0.0
chr17	5752493	2505924357	0	0.0
chr17	6031477	2506203341	0	0.0
chr17	6309546	2506481410	0	0.0
chr17	6587494	2506759358	0	0.0
chr17	6869206	2507041070	0	0.0
chr17	7146647	2507318511	0	0.0
chr17	7424087	2507595951	0	0.0
chr17	7701763	2507873627	0	0.0
chr17	7978971	2508150835	0	0.0
chr17	8256107	2508427971	0	0.0
chr17	8533741	2508705605	0	0.0
chr17	8810646	2508982510	0	0.0
chr17	9087387	2509259251	0	0.0
chr17	9364348	2509536212	0	0.0
chr17	9647212	2509819076	0	0.0
chr17	9926162	2510098026	0	0.0
chr17	10203239	2510375103	0	0.0
chr17	10482309	2510654173	0	0.0
chr17	10759470	2510931334	0	0.0
chr17	11038645	2511210509	0	0.0
chr17	11315347	2511487211	0	0.0
chr17	11593525	2511765389	0	0.0
chr17	11874838	2512046702	0	0.0
chr17	12153147	2512325011	0	0.0
chr17	12436014	2512607878	0	0.0
chr17	12713999	2512885863	0	0.0
chr17	12990817	2513162681	0	0.0
chr17	13268033	2513439897	0	0.0
chr17	13545466	2513717330	0	0.0
chr17	13824199	2513996063	0	0.0
chr17	14113164	2514285028	0	0.0
chr17	14395746	2514567610	0	0.0
chr17	14673165	2514845029	0	0.0
chr17	14950076	2515121940	0	0.0
chr17	15227453	2515399317	0	0.0
chr17	15535729	2515707593	0	0.0
chr17	15867544	2516039408	0	0.0
chr17	16145630	2516317494	0	0.0
chr17	16423654	2516595518	0	0.0
chr17	16776440	2516948304	0	0.0
chr17	17058346	2517230210	0	0.0
chr17	17335765	2517507629	0	0.0
chr17	17613809	2517785673	0	0.0
chr17	17891508	2518063372	0	0.0
chr17	18168582	2518340446	0	0.0
chr17	18589463	2518761327	0	0.0
chr17	18913429	2519085293	0	0.0
chr17	19388427	2519560291	0	0.0
chr17	19668621	2519840485	0	0.0
chr17	19946082	2520117946	0	0.0
chr17	20223698	2520395562	0	0.0
chr17	20653778	2520825642	0	0.0
chr17	20939421	2521111285	0	0.0
chr17	21216271	2521388135	0	0.0
chr17	21499313	2521671177	0	0.0
chr17	21911826	2522083690	0	0.0
chr17	22197840	2522369704	0	0.0
chr17	25499016	2525670880	0	0.0
chr17	25781137	2525953001	0	0.0
chr17	26060103	2526231967	0	0.0
chr17	26343769	2526515633	0	0.0
chr17	26623485	2526795349	0	0.0
chr17	26901767	2527073631	0	0.0
chr17	27180451	2527352315	0	0.0
chr17	27457091	2527628955	0	0.0
chr17	27735008	2527906872	0	0.0
chr17	28012355	2528184219	0	0.0
chr17	28292219	2528464083	0	0.0
chr17	28571604	2528743468	0	0.0
chr17	28852077	2529023941	0	0.0
chr17	29164612	2529336476	0	0.0
chr17	29449299	2529621163	0	0.0
chr17	29729023	2529900887	0	0.0
chr17	30006856	2530178720	0	0.0
chr17	30287125	2530458989	0	0.0
chr17	30590947	2530762811	0	0.0
chr17	30867651	2531039515	0	0.0
chr17	31150154	2531322018	0	0.0
chr17	31436067	2531607931	0	0.0
chr17	31713184	2531885048	0	0.0
chr17	31991353	2532163217	0	0.0
chr17	32269736	2532441600	0	0.0
chr17	32553614	2532725478	0	0.0
chr17	32834594	2533006458	0	0.0
chr17	33111449	2533283313	0	0.0
chr17	33389065	2533560929	0	0.0
chr17	33669671	2533841535	0	0.0
chr17	33951091	2534122955	0	0.0
chr17	34228478	2534400342	0	0.0
chr17	34725991	2534897855	0	0.0
chr17	35075949	2535247813	0	0.0
chr17	35353179	2535525043	0	0.0
chr17	35630141	2535802005	0	0.0
chr17	35907539	2536079403	0	0.0
chr17	36185372	2536357236	0	0.0
chr17	36560408	2536732272	0	0.0
chr17	36841694	2537013558	0	0.0
chr17	37119822	2537291686	0	0.0
chr17	37396833	2537568697	0	0.0
chr17	37674761	2537846625	0	0.0
chr17	37951308	2538123172	0	0.0
chr17	38228345	2538400209	0	0.0
chr17	38506368	2538678232	0	0.0
chr17	38783387	2538955251	0	0.0
chr17	39060073	2539231937	0	0.0
chr17	39342181	2539514045	0	0.0
chr17	39627452	2539799316	0	0.0
chr17	39904801	2540076665	0	0.0
chr17	40181971	2540353835	0	0.0
chr17	40461619	2540633483	0	0.0
chr17	40741075	2540912939	0	0.0
chr17	41019309	2541191173	0	0.0
chr17	41298057	2541469921	0	0.0
chr17	41577668	2541749532	0	0.0
chr17	41854386	2542026250	0	0.0
chr17	42134027	2542305891	0	0.0
chr17	42413117	2542584981	0	0.0
chr17	42690703	2542862567	0	0.0
chr17	42967822	2543139686	0	0.0
chr17	43245411	2543417275	0	0.0
chr17	43524436	2543696300	0	0.0
chr17	43872006	2544043870	0	0.0
chr17	44148911	2544320775	0	0.0
chr17	44788132	2544959996	0	0.0
chr17	45066453	2545238317	0	0.0
chr17	45360990	2545532854	0	0.0
chr17	45664926	2545836790	0	0.0
chr17	45942968	2546114832	0	0.0
chr17	46220004	2546391868	0	0.0
chr17	46496698	2546668562	0	0.0
chr17	46773314	2546945178	0	0.0
chr17	47050763	2547222627	0	0.0
chr17	47329004	2547500868	0	0.0
chr17	47606475	2547778339	0	0.0
chr17	47883489	2548055353	0	0.0
chr17	48160507	2548332371	0	0.0
chr17	48437267	2548609131	0	0.0
chr17	48713980	2548885844	0	0.0
chr17	48991229	2549163093	0	0.0
chr17	49268206	2549440070	0	0.0
chr17	49547314	2549719178	0	0.0
chr17	49827709	2549999573	0	0.0
chr17	50104464	2550276328	0	0.0
chr17	50381885	2550553749	0	0.0
chr17	50664741	2550836605	0	0.0
chr17	50944361	2551116225	0	0.0
chr17	51221244	2551393108	0	0.0
chr17	51501020	2551672884	0	0.0
chr17	51779125	2551950989	0	0.0
chr17	52061651	2552233515	0	0.0
chr17	52340635	2552512499	0	0.0
chr17	52617411	2552789275	0	0.0
chr17	52896408	2553068272	0	0.0
chr17	53174289	2553346153	0	0.0
chr17	53451603	2553623467	0	0.0
chr17	53733929	2553905793	0	0.0
chr17	54012690	2554184554	0	0.0
chr17	54296378	2554468242	0	0.0
chr17	54575955	2554747819	0	0.0
chr17	54852802	2555024666	0	0.0
chr17	55130085	2555301949	0	0.0
chr17	55407076	2555578940	0	0.0
chr17	55683640	2555855504	0	0.0
chr17	55960518	2556132382	0	0.0
chr17	56239209	2556411073	0	0.0
chr17	56516417	2556688281	0	0.0
chr17	56793468	2556965332	0	0.0
chr17	57072350	2557244214	0	0.0
chr17	57350765	2557522629	0	0.0
chr17	57629080	2557800944	0	0.0
chr17	57921824	2558093688	0	0.0
chr17	58252534	2558424398	0	0.0
chr17	58537974	2558709838	0	0.0
chr17	58816250	2558988114	0	0.0
chr17	59101601	2559273465	0	0.0
chr17	59382628	2559554492	0	0.0
chr17	59660045	2559831909	0	0.0
chr17	59937805	2560109669	0	0.0
chr17	60215818	2560387682	0	0.0
chr17	60516709	2560688573	0	0.0
chr17	60803694	2560975558	0	0.0
chr17	61080992	2561252856	0	0.0
chr17	61357977	2561529841	0	0.0
chr17	61635787	2561807651	0	0.0
chr17	61912730	2562084594	0	0.0
chr17	62196432	2562368296	0	0.0
chr17	62523478	2562695342	0	0.0
chr17	62807365	2562979229	0	0.0
chr17	63133700	2563305564	0	0.0
chr17	63410251	2563582115	0	0.0
chr17	63687357	2563859221	0	0.0
chr17	63965646	2564137510	0	0.0
chr17	64242466	2564414330	0	0.0
chr17	64520186	2564692050	0	0.0
chr17	64802694	2564974558	0	0.0
chr17	65080126	2565251990	0	0.0
chr17	65357479	2565529343	0	0.0
chr17	65635283	2565807147	0	0.0
chr17	65913163	2566085027	0	0.0
chr17	66191818	2566363682	0	0.0
chr17	66474779	2566646643	0	0.0
chr17	66754043	2566925907	0	0.0
chr17	67036765	2567208629	0	0.0
chr17	67316384	2567488248	0	0.0
chr17	67593465	2567765329	0	0.0
chr17	67876193	2568048057	0	0.0
chr17	68154174	2568326038	0	0.0
chr17	68431154	2568603018	0	0.0
chr17	68719359	2568891223	0	0.0
chr17	68997751	2569169615	0	0.0
chr17	69274682	2569446546	0	0.0
chr17	69554557	2569726421	0	0.0
chr17	69832102	2570003966	0	0.0
chr17	70109601	2570281465	0	0.0
chr17	70386309	2570558173	0	0.0
chr17	70664005	2570835869	0	0.0
chr17	70940687	2571112551	0	0.0
chr17	71217836	2571389700	0	0.0
chr17	71494915	2571666779	0	0.0
chr17	71771789	2571943653	0	0.0
chr17	72050126	2572221990	0	0.0
chr17	72326760	2572498624	0	0.0
chr17	72603948	2572775812	0	0.0
chr17	72880741	2573052605	0	0.0
chr17	73158453	2573330317	0	0.0
chr17	73437103	2573608967	0	0.0
chr17	73714593	2573886457	0	0.0
chr17	73991934	2574163798	0	0.0
chr17	74269306	2574441170	0	0.0
chr17	74546593	2574718457	0	0.0
chr17	74825935	2574997799	0	0.0
chr17	75103009	2575274873	0	0.0
chr17	75380387	2575552251	0	0.0
chr17	75657947	2575829811	0	0.0
chr17	75937444	2576109308	0	0.0
chr17	76214572	2576386436	0	0.0
chr17	76492201	2576664065	0	0.0
chr17	76769085	2576940949	0	0.0
chr17	77046075	2577217939	0	0.0
chr17	77322770	2577494634	0	0.0
chr17	77737419	2577909283	0	0.0
chr17	78014261	2578186125	0	0.0
chr17	78292354	2578464218	0	0.0
chr17	78571680	2578743544	0	0.0
chr17	78850267	2579022131	0	0.0
chr17	79127930	2579299794	0	0.0
chr17	79405380	2579577244	0	0.0
chr17	79683070	2579854934	0	0.0
chr17	80010525	2580182389	0	0.0
chr17	80288070	2580459934	0	0.0
chr17	80567867	2580739731	0	0.0
chr17	80846702	2581018566	0	0.0
chr18	0	2581367074	0	0.0
chr18	329441	2581696515	0	0.0
chr18	611998	2581979072	0	0.0
chr18	891766	2582258840	0	0.0
chr18	1173192	2582540266	0	0.0
chr18	1452004	2582819078	0	0.0
chr18	1736810	2583103884	0	0.0
chr18	2016468	2583383542	0	0.0
chr18	2297152	2583664226	0	0.0
chr18	2575997	2583943071	0	0.0
chr18	2853885	2584220959	0	0.0
chr18	3133206	2584500280	0	0.0
chr18	3409913	2584776987	0	0.0
chr18	3687446	2585054520	0	0.0
chr18	3966631	2585333705	0	0.0
chr18	4244204	2585611278	0	0.0
chr18	4525276	2585892350	0	0.0
chr18	4805434	2586172508	0	0.0
chr18	5087476	2586454550	0	0.0
chr18	5366896	2586733970	0	0.0
chr18	5644376	2587011450	0	0.0
chr18	5926073	2587293147	0	0.0
chr18	6205535	2587572609	0	0.0
chr18	6484737	2587851811	0	0.0
chr18	6762676	2588129750	0	0.0
chr18	7039985	2588407059	0	0.0
chr18	7318854	2588685928	0	0.0
chr18	7599972	2588967046	0	0.0
chr18	7877739	2589244813	0	0.0
chr18	8164378	2589531452	0	0.0
chr18	8441304	2589808378	0	0.0
chr18	8720847	2590087921	0	0.0
chr18	8999247	2590366321	0	0.0
chr18	9280290	2590647364	0	0.0
chr18	9557698	2590924772	0	0.0
chr18	9835295	2591202369	0	0.0
chr18	10112689	2591479763	0	0.0
chr18	10390179	2591757253	0	0.0
chr18	10684594	2592051668	0	0.0
chr18	10962670	2592329744	0	0.0
chr18	11241328	2592608402	0	0.0
chr18	11518626	2592885700	0	0.0
chr18	11810242	2593177316	0	0.0
chr18	12090299	2593457373	0	0.0
chr18	12396159	2593763233	0	0.0
chr18	12673272	2594040346	0	0.0
chr18	12951269	2594318343	0	0.0
chr18	13230471	2594597545	0	0.0
chr18	13508396	2594875470	0	0.0
chr18	13786334	2595153408	0	0.0
chr18	14071860	2595438934	0	0.0
chr18	14383181	2595750255	0	0.0
chr18	14749478	2596116552	0	0.0
chr18	15074164	2596441238	0	0.0
chr18	18534460	2599901534	0	0.0
chr18	18814187	2600181261	0	0.0
chr18	19091098	2600458172	0	0.0
chr18	19368586	2600735660	0	0.0
chr18	19647703	2601014777	0	0.0
chr18	19925249	2601292323	0	0.0
chr18	20207237	2601574311	0	0.0
chr18	20492069	2601859143	0	0.0
chr18	20768764	2602135838	0	0.0
chr18	21047861	2602414935	0	0.0
chr18	21325129	2602692203	0	0.0
chr18	21601825	2602968899	0	0.0
chr18	21878688	2603245762	0	0.0
chr18	22157193	2603524267	0	0.0
chr18	22442435	2603809509	0	0.0
chr18	22719910	2604086984	0	0.0
chr18	22996541	2604363615	0	0.0
chr18	23276276	2604643350	0	0.0
chr18	23554408	2604921482	0	0.0
chr18	23835095	2605202169	0	0.0
chr18	24112414	2605479488	0	0.0
chr18	24389183	2605756257	0	0.0
chr18	24668125	2606035199	0	0.0
chr18	24951140	2606318214	0	0.0
chr18	25232504	2606599578	0	0.0
chr18	25515310	2606882384	0	0.0
chr18	25791827	2607158901	0	0.0
chr18	26078010	2607445084	0	0.0
chr18	26357063	2607724137	0	0.0
chr18	26635296	2608002370	0	0.0
chr18	26914139	2608281213	0	0.0
chr18	27192171	2608559245	0	0.0
chr18	27469330	2608836404	0	0.0
chr18	27750494	2609117568	0	0.0
chr18	28027715	2609394789	0	0.0
chr18	28304167	2609671241	0	0.0
chr18	28582434	2609949508	0	0.0
chr18	28859104	2610226178	0	0.0
chr18	29140441	2610507515	0	0.0
chr18	29418369	2610785443	0	0.0
chr18	29695866	2611062940	0	0.0
chr18	29976255	2611343329	0	0.0
chr18	30255536	2611622610	0	0.0
chr18	30536625	2611903699	0	0.0
chr18	30814202	2612181276	0	0.0
chr18	31093293	2612460367	0	0.0
chr18	31373701	2612740775	0	0.0
chr18	31652921	2613019995	0	0.0
chr18	31934938	2613302012	0	0.0
chr18	32215759	2613582833	0	0.0
chr18	32498116	2613865190	0	0.0
chr18	32776312	2614143386	0	0.0
chr18	33058570	2614425644	0	0.0
chr18	33336538	2614703612	0	0.0
chr18	33620471	2614987545	0	0.0
chr18	33902117	2615269191	0	0.0
chr18	34179362	2615546436	0	0.0
chr18	34456438	2615823512	0	0.0
chr18	34739669	2616106743	0	0.0
chr18	35017207	2616384281	0	0.0
chr18	35294559	2616661633	0	0.0
chr18	35581643	2616948717	0	0.0
chr18	35859165	2617226239	0	0.0
chr18	36135762	2617502836	0	0.0
chr18	36412258	2617779332	0	0.0
chr18	36688892	2618055966	0	0.0
chr18	36968411	2618335485	0	0.0
chr18	37249274	2618616348	0	0.0
chr18	37531010	2618898084	0	0.0
chr18	37812917	2619179991	0	0.0
chr18	38090353	2619457427	0	0.0
chr18	38367037	2619734111	0	0.0
chr18	38647154	2620014228	0	0.0
chr18	38924362	2620291436	0	0.0
chr18	39201054	2620568128	0	0.0
chr18	39486585	2620853659	0	0.0
chr18	39763864	2621130938	0	0.0
chr18	40041624	2621408698	0	0.0
chr18	40323406	2621690480	0	0.0
chr18	40600216	2621967290	0	0.0
chr18	40880539	2622247613	0	0.0
chr18	41160486	2622527560	0	0.0
chr18	41438270	2622805344	0	0.0
chr18	41719096	2623086170	0	0.0
chr18	41999320	2623366394	0	0.0
chr18	42276940	2623644014	0	0.0
chr18	42554993	2623922067	0	0.0
chr18	42834744	2624201818	0	0.0
chr18	43113310	2624480384	0	0.0
chr18	43393486	2624760560	0	0.0
chr18	43671354	2625038428	0	0.0
chr18	43948528	2625315602	0	0.0
chr18	44225633	2625592707	0	0.0
chr18	44503005	2625870079	0	0.0
chr18	44794998	2626162072	0	0.0
chr18	45074949	2626442023	0	0.0
chr18	45360053	2626727127	0	0.0
chr18	45636891	2627003965	0	0.0
chr18	45914996	2627282070	0	0.0
chr18	46193517	2627560591	0	0.0
chr18	46470332	2627837406	0	0.0
chr18	46754172	2628121246	0	0.0
chr18	47033217	2628400291	0	0.0
chr18	47315830	2628682904	0	0.0
chr18	47593947	2628961021	0	0.0
chr18	47878749	2629245823	0	0.0
chr18	48156917	2629523991	0	0.0
chr18	48433524	2629800598	0	0.0
chr18	48711360	2630078434	0	0.0
chr18	48988196	2630355270	0	0.0
chr18	49266885	2630633959	0	0.0
chr18	49550436	2630917510	0	0.0
chr18	49827379	2631194453	0	0.0
chr18	50106452	2631473526	0	0.0
chr18	50382993	2631750067	0	0.0
chr18	50661257	2632028331	0	0.0
chr18	50941950	2632309024	0	0.0
chr18	51223234	2632590308	0	0.0
chr18	51502295	2632869369	0	0.0
chr18	51780562	2633147636	0	0.0
chr18	52216364	2633583438	0	0.0
chr18	52497022	2633864096	0	0.0
chr18	52773751	2634140825	0	0.0
chr18	53050638	2634417712	0	0.0
chr18	53327461	2634694535	0	0.0
chr18	53611782	2634978856	0	0.0
chr18	53889446	2635256520	0	0.0
chr18	54168360	2635535434	0	0.0
chr18	54448410	2635815484	0	0.0
chr18	54725173	2636092247	0	0.0
chr18	55007074	2636374148	0	0.0
chr18	55285221	2636652295	0	0.0
chr18	55567056	2636934130	0	0.0
chr18	55845285	2637212359	0	0.0
chr18	56121994	2637489068	0	0.0
chr18	56400492	2637767566	0	0.0
chr18	56677843	2638044917	0	0.0
chr18	56957578	2638324652	0	0.0
chr18	57239519	2638606593	0	0.0
chr18	57517058	2638884132	0	0.0
chr18	57798853	2639165927	0	0.0
chr18	58077422	2639444496	0	0.0
chr18	58357753	2639724827	0	0.0
chr18	58636456	2640003530	0	0.0
chr18	58916039	2640283113	0	0.0
chr18	59196579	2640563653	0	0.0
chr18	59477155	2640844229	0	0.0
chr18	59757567	2641124641	0	0.0
chr18	60034961	2641402035	0	0.0
chr18	60312598	2641679672	0	0.0
chr18	60594964	2641962038	0	0.0
chr18	60872445	2642239519	0	0.0
chr18	61149851	2642516925	0	0.0
chr18	61431349	2642798423	0	0.0
chr18	61712667	2643079741	0	0.0
chr18	61992891	2643359965	0	0.0
chr18	62273151	2643640225	0	0.0
chr18	62551950	2643919024	0	0.0
chr18	62829435	2644196509	0	0.0
chr18	63108187	2644475261	0	0.0
chr18	63386166	2644753240	0	0.0
chr18	63664994	2645032068	0	0.0
chr18	63941792	2645308866	0	0.0
chr18	64218653	2645585727	0	0.0
chr18	64498617	2645865691	0	0.0
chr18	64776915	2646143989	0	0.0
chr18	65055383	2646422457	0	0.0
chr18	65333298	2646700372	0	0.0
chr18	65612250	2646979324	0	0.0
chr18	65889626	2647256700	0	0.0
chr18	66169379	2647536453	0	0.0
chr18	66450298	2647817372	0	0.0
chr18	66732194	2648099268	0	0.0
chr18	67010747	2648377821	0	0.0
chr18	67293340	2648660414	0	0.0
chr18	67571061	2648938135	0	0.0
chr18	67849394	2649216468	0	0.0
chr18	68127901	2649494975	0	0.0
chr18	68408355	2649775429	0	0.0
chr18	68694138	2650061212	0	0.0
chr18	68973855	2650340929	0	0.0
chr18	69252094	2650619168	0	0.0
chr18	69532262	2650899336	0	0.0
chr18	69810767	2651177841	0	0.0
chr18	70089301	2651456375	0	0.0
chr18	70366149	2651733223	0	0.0
chr18	70648594	2652015668	0	0.0
chr18	70927511	2652294585	0	0.0
chr18	71208670	2652575744	0	0.0
chr18	71487353	2652854427	0	0.0
chr18	71766340	2653133414	0	0.0
chr18	72043193	2653410267	0	0.0
chr18	72370095	2653737169	0	0.0
chr18	72648154	2654015228	0	0.0
chr18	72925838	2654292912	0	0.0
chr18	73202597	2654569671	0	0.0
chr18	73479607	2654846681	0	0.0
chr18	73762681	2655129755	0	0.0
chr18	74039717	2655406791	0	0.0
chr18	74318304	2655685378	0	0.0
chr18	74597638	2655964712	0	0.0
chr18	74876120	2656243194	0	0.0
chr18	75157567	2656524641	0	0.0
chr18	75436897	2656803971	0	0.0
chr18	75713952	2657081026	0	0.0
chr18	76041775	2657408849	0	0.0
chr18	76323364	2657690438	0	0.0
chr18	76603051	2657970125	0	0.0
chr18	76886537	2658253611	0	0.0
chr18	77169476	2658536550	0	0.0
chr18	77451294	2658818368	0	0.0
chr18	77735434	2659102508	0	0.0
chr19	0	2659444322	0	0.0
chr19	516320	2659960642	0	0.0
chr19	796261	2660240583	0	0.0
chr19	1075604	2660519926	0	0.0
chr19	1357370	2660801692	0	0.0
chr19	1635666	2661079988	0	0.0
chr19	1914563	2661358885	0	0.0
chr19	2192455	2661636777	0	0.0
chr19	2471281	2661915603	0	0.0
chr19	2749366	2662193688	0	0.0
chr19	3027914	2662472236	0	0.0
chr19	3306185	2662750507	0	0.0
chr19	3583517	2663027839	0	0.0
chr19	3861451	2663305773	0	0.0
chr19	4141335	2663585657	0	0.0
chr19	4418892	2663863214	0	0.0
chr19	4697645	2664141967	0	0.0
chr19	4976770	2664421092	0	0.0
chr19	5254228	2664698550	0	0.0
chr19	5531578	2664975900	0	0.0
chr19	5811936	2665256258	0	0.0
chr19	6090059	2665534381	0	0.0
chr19	6367897	2665812219	0	0.0
chr19	6646084	2666090406	0	0.0
chr19	6923759	2666368081	0	0.0
chr19	7236910	2666681232	0	0.0
chr19	7597552	2667041874	0	0.0
chr19	7874870	2667319192	0	0.0
chr19	8152241	2667596563	0	0.0
chr19	8451388	2667895710	0	0.0
chr19	8779088	2668223410	0	0.0
chr19	9102064	2668546386	0	0.0
chr19	9379688	2668824010	0	0.0
chr19	9658501	2669102823	0	0.0
chr19	9937172	2669381494	0	0.0
chr19	10214212	2669658534	0	0.0
chr19	10492335	2669936657	0	0.0
chr19	10769617	2670213939	0	0.0
chr19	11046693	2670491015	0	0.0
chr19	11324176	2670768498	0	0.0
chr19	11602076	2671046398	0	0.0
chr19	11880247	2671324569	0	0.0
chr19	12165111	2671609433	0	0.0
chr19	12442591	2671886913	0	0.0
chr19	12726057	2672170379	0	0.0
chr19	13004089	2672448411	0	0.0
chr19	13281221	2672725543	0	0.0
chr19	13559012	2673003334	0	0.0
chr19	13837660	2673281982	0	0.0
chr19	14115125	2673559447	0	0.0
chr19	14395898	2673840220	0	0.0
chr19	14675250	2674119572	0	0.0
chr19	14957427	2674401749	0	0.0
chr19	15234714	2674679036	0	0.0
chr19	15512665	2674956987	0	0.0
chr19	15793455	2675237777	0	0.0
chr19	16076572	2675520894	0	0.0
chr19	16353890	2675798212	0	0.0
chr19	16631227	2676075549	0	0.0
chr19	16908348	2676352670	0	0.0
chr19	17186283	2676630605	0	0.0
chr19	17463360	2676907682	0	0.0
chr19	17741046	2677185368	0	0.0
chr19	18018617	2677462939	0	0.0
chr19	18297164	2677741486	0	0.0
chr19	18574245	2678018567	0	0.0
chr19	18851423	2678295745	0	0.0
chr19	19128752	2678573074	0	0.0
chr19	19405850	2678850172	0	0.0
chr19	19683161	2679127483	0	0.0
chr19	19961862	2679406184	0	0.0
chr19	20243332	2679687654	0	0.0
chr19	20607091	2680051413	0	0.0
chr19	20887226	2680331548	0	0.0
chr19	21170553	2680614875	0	0.0
chr19	21449085	2680893407	0	0.0
chr19	21727351	2681171673	0	0.0
chr19	22010260	2681454582	0	0.0
chr19	22294729	2681739051	0	0.0
chr19	22578512	2682022834	0	0.0
chr19	22865119	2682309441	0	0.0
chr19	23147492	2682591814	0	0.0
chr19	23427074	2682871396	0	0.0
chr19	23708683	2683153005	0	0.0
chr19	23988456	2683432778	0	0.0
chr19	24271174	2683715496	0	0.0
chr19	24553142	2683997464	0	0.0
chr19	27963731	2687408053	0	0.0
chr19	28246391	2687690713	0	0.0
chr19	28525243	2687969565	0	0.0
chr19	28808527	2688252849	0	0.0
chr19	29086274	2688530596	0	0.0
chr19	29368566	2688812888	0	0.0
chr19	29645999	2689090321	0	0.0
chr19	29928063	2689372385	0	0.0
chr19	30210314	2689654636	0	0.0
chr19	30491059	2689935381	0	0.0
chr19	30772152	2690216474	0	0.0
chr19	31049377	2690493699	0	0.0
chr19	31327367	2690771689	0	0.0
chr19	31604310	2691048632	0	0.0
chr19	31881093	2691325415	0	0.0
chr19	32159548	2691603870	0	0.0
chr19	32436324	2691880646	0	0.0
chr19	32713243	2692157565	0	0.0
chr19	32990867	2692435189	0	0.0
chr19	33272531	2692716853	0	0.0
chr19	33553543	2692997865	0	0.0
chr19	33830584	2693274906	0	0.0
chr19	34107618	2693551940	0	0.0
chr19	34384531	2693828853	0	0.0
chr19	34663280	2694107602	0	0.0
chr19	34940922	2694385244	0	0.0
chr19	35222908	2694667230	0	0.0
chr19	35504429	2694948751	0	0.0
chr19	35781556	2695225878	0	0.0
chr19	36061452	2695505774	0	0.0
chr19	36338937	2695783259	0	0.0
chr19	36616551	2696060873	0	0.0
chr19	36937749	2696382071	0	0.0
chr19	37218837	2696663159	0	0.0
chr19	37496848	2696941170	0	0.0
chr19	37813308	2697257630	0	0.0
chr19	38091783	2697536105	0	0.0
chr19	38376626	2697820948	0	0.0
chr19	38654221	2698098543	0	0.0
chr19	38931709	2698376031	0	0.0
chr19	39209293	2698653615	0	0.0
chr19	39493536	2698937858	0	0.0
chr19	39773817	2699218139	0	0.0
chr19	40050854	2699495176	0	0.0
chr19	40333683	2699778005	0	0.0
chr19	40642493	2700086815	0	0.0
chr19	40919636	2700363958	0	0.0
chr19	41199170	2700643492	0	0.0
chr19	41489690	2700934012	0	0.0
chr19	41772599	2701216921	0	0.0
chr19	42051843	2701496165	0	0.0
chr19	42330902	2701775224	0	0.0
chr19	42608381	2702052703	0	0.0
chr19	42885272	2702329594	0	0.0
chr19	43163487	2702607809	0	0.0
chr19	43471113	2702915435	0	0.0
chr19	43775690	2703220012	0	0.0
chr19	44073084	2703517406	0	0.0
chr19	44350166	2703794488	0	0.0
chr19	44629693	2704074015	0	0.0
chr19	44911304	2704355626	0	0.0
chr19	45192462	2704636784	0	0.0
chr19	45471264	2704915586	0	0.0
chr19	45748970	2705193292	0	0.0
chr19	46026142	2705470464	0	0.0
chr19	46304644	2705748966	0	0.0
chr19	46583716	2706028038	0	0.0
chr19	46862285	2706306607	0	0.0
chr19	47141928	2706586250	0	0.0
chr19	47419338	2706863660	0	0.0
chr19	47698521	2707142843	0	0.0
chr19	47977574	2707421896	0	0.0
chr19	48254702	2707699024	0	0.0
chr19	48582298	2708026620	0	0.0
chr19	48859926	2708304248	0	0.0
chr19	49138100	2708582422	0	0.0
chr19	49417027	2708861349	0	0.0
chr19	49705039	2709149361	0	0.0
chr19	49983013	2709427335	0	0.0
chr19	50260590	2709704912	0	0.0
chr19	50540319	2709984641	0	0.0
chr19	50865489	2710309811	0	0.0
chr19	51148100	2710592422	0	0.0
chr19	51426557	2710870879	0	0.0
chr19	51705162	2711149484	0	0.0
chr19	51984068	2711428390	0	0.0
chr19	52265806	2711710128	0	0.0
chr19	52543750	2711988072	0	0.0
chr19	52821828	2712266150	0	0.0
chr19	53101262	2712545584	0	0.0
chr19	53384330	2712828652	0	0.0
chr19	53667428	2713111750	0	0.0
chr19	53956419	2713400741	0	0.0
chr19	54236947	2713681269	0	0.0
chr19	54517278	2713961600	0	0.0
chr19	54803278	2714247600	0	0.0
chr19	55086965	2714531287	0	0.0
chr19	55451042	2714895364	0	0.0
chr19	55733310	2715177632	0	0.0
chr19	56011616	2715455938	0	0.0
chr19	56294410	2715738732	0	0.0
chr19	56577336	2716021658	0	0.0
chr19	56862158	2716306480	0	0.0
chr19	57140686	2716585008	0	0.0
chr19	57419620	2716863942	0	0.0
chr19	57698702	2717143024	0	0.0
chr19	57977615	2717421937	0	0.0
chr19	58257977	2717702299	0	0.0
chr19	58545895	2717990217	0	0.0
chr19	58824070	2718268392	0	0.0
chr20	0	2718573305	0	0.0
chr20	342633	2718915938	0	0.0
chr20	619278	2719192583	0	0.0
chr20	895440	2719468745	0	0.0
chr20	1172111	2719745416	0	0.0
chr20	1451221	2720024526	0	0.0
chr20	1736471	2720309776	0	0.0
chr20	2013002	2720586307	0	0.0
chr20	2289543	2720862848	0	0.0
chr20	2567795	2721141100	0	0.0
chr20	2847108	2721420413	0	0.0
